metrics,384,192,96,48
accuracy@10,0.6596476149548776,0.6489041684572411,0.6398796733992265,0.6317146540610228
precision@10,0.06596476149548776,0.06489041684572411,0.06398796733992264,0.06317146540610227
recall@10,0.6596476149548776,0.6489041684572411,0.6398796733992265,0.6317146540610228
ndcg@10,0.4307803952693474,0.42465387281062655,0.42014484721870354,0.41259384481176364
mrr@10,0.3589656618986238,0.3543729237863325,0.3512580064256052,0.3441414110408528
